,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
73307,55079.0,1.272726583,0.38994434,-0.03997662,0.434505901,0.350375784,-0.095617424,0.092353799,-0.097049463,-0.136658601,-0.368796475,-0.343468544,0.827864957,1.826311621,-0.602443607,1.244727387,0.361087992,-0.115589697,-0.655882877,-0.250874005,0.008911781,-0.297961038,-0.748354881,0.036657326,-0.77950095,0.304652715,0.171804153,0.002000479,0.021973009,1.98,0
76377,56537.0,-0.902663778,0.545544232,0.457739118,-3.856226716,0.213772757,-0.793669203,0.545689122,0.361381381,1.369523797,-2.836621022,-1.1740236,1.026040448,0.356541604,0.20614082,0.202201071,-0.67637439,-0.325481898,-0.484733619,-0.250753023,-0.357430031,-0.066995018,-0.118453172,-0.257036427,-0.763415978,0.32580307,-1.163317769,0.025046865,0.044976454,4.71,0
109405,71370.0,-0.902784014,0.907589717,1.197039788,-0.626520216,0.686683939,-0.240543154,0.505349267,0.236647414,-0.412745589,-0.462095302,1.180064789,0.191272035,-0.778547948,-0.116862384,0.124821062,0.641236718,-0.308018076,0.036670391,-0.686619609,-0.072788665,-0.176738204,-0.540212325,-0.072719926,-0.380771974,-0.393967379,-0.046845768,0.208853184,0.171094382,0.99,0
38500,39415.0,-2.354725566,-1.494652521,-0.409038664,1.208992402,3.868362096,2.921574287,-1.249331047,1.608646036,-0.761716835,-0.166101807,-1.271664995,0.05207865,-0.166936933,0.284185209,-1.389092301,0.74984783,-0.751840178,0.145971117,-0.909587836,0.519768556,0.2672775,-0.248215862,0.017030381,1.012655788,-0.335874405,-0.240838765,0.078009885,-0.233292069,44.67,0
243349,151901.0,2.351667971,-1.279462949,-1.423811877,-1.952287191,-0.407868628,0.34141435,-1.110503107,-0.04405933,-1.614799874,1.706791813,0.007527721,0.170437214,1.680231457,-0.497937154,-0.887183957,-0.222402658,-0.135302438,0.477030273,0.4814701,-0.324029823,-0.177539057,0.036774431,0.126745714,-0.343913185,-0.013037034,-0.148140284,0.011525672,-0.064711271,5.0,0
276361,167039.0,2.125467293,-1.614512984,-1.046722793,-1.618095572,-1.153864678,-0.219827864,-1.130269094,-0.04977599,-1.45948801,1.70418675,0.721158938,-0.115814647,0.349355596,-0.231573838,-0.820130896,-0.459384033,0.309858232,0.410801831,0.007813437,-0.276234398,0.019271847,0.389705468,0.148998064,0.705843736,-0.159307622,-0.12311788,-0.005729838,-0.043738055,81.5,0
123716,77034.0,-0.092219579,0.395562305,0.471269548,-1.622755018,-0.148865462,-1.756108697,0.739116287,-0.376326602,-1.430424381,0.383201142,-0.18040304,-0.443549278,0.440878834,-0.109858875,-0.48927899,0.764226393,0.154953064,-1.669629754,-0.190705512,0.148105263,0.362319455,1.083530214,0.015538688,0.747908599,-0.660063719,-0.445586686,0.43058125,0.283344575,15.0,0
18466,29526.0,1.102804325,2.829167999,-3.932870265,4.70769144,2.937966855,-1.800903718,1.672734122,-0.300240349,-2.783011088,-1.88484244,3.79256536,-1.460471123,-1.312776276,-7.077360606,-0.299466317,2.493227604,6.244987102,2.971749364,-2.679950242,-0.030879972,-0.106994396,-0.250050304,-0.521626533,-0.448949514,1.291646482,0.516326674,0.009146281,0.153317636,0.68,1
281082,169928.0,-0.753264447,0.842063293,-0.165947849,-0.729847529,0.95947234,-0.954542421,0.662344511,0.189788933,-0.522175522,-1.018888173,-1.103637859,0.364327768,0.730048433,0.589689599,0.222575954,-0.086543788,-0.538224291,0.140571048,-0.331704222,-0.102297933,0.416374933,1.020042244,-0.293924758,0.72098157,0.03858007,-0.219146389,0.032973458,0.056269743,2.69,0
112837,72823.0,1.045167457,0.043374235,0.288556876,0.568672047,0.143627781,0.740599847,-0.345518726,0.461338799,0.223246961,-0.429779669,0.923705934,-0.093959135,-1.42978091,0.155792267,2.326794534,-0.811050963,1.404153237,-2.162653302,-1.861869301,-0.32528953,-0.16396839,-0.399007886,0.31523655,-0.718103401,-0.19373356,0.207895547,0.038775958,0.016130865,1.98,0
42700,41204.0,-8.440283963,6.147653324,-11.68370616,6.702779571,-8.155839297,-3.716264156,-12.40731306,5.626571296,-6.232160894,-13.38668344,7.605559474,-13.35181502,0.827049643,-14.97947735,1.532813084,-11.77149697,-20.29921651,-7.60911006,3.809136436,0.52073233,2.19285542,-0.282596815,0.008068498,0.403858337,-0.018788393,0.522721636,0.79269069,0.067789546,30.26,1
204016,135072.0,-2.38803776,-1.416006475,0.488191851,-0.783987418,1.391646479,1.362345422,1.978336551,-0.285238598,-0.14945746,-0.318021174,1.033198712,0.384790399,-0.309389498,-0.099334097,-0.0792765,-0.712124353,-0.118377042,-1.427600395,-0.299797662,-0.044970465,-0.436593405,-0.49971784,-0.310047707,-1.560119827,0.39650873,0.564281422,0.195005944,-0.579194594,466.57,0
224962,144039.0,0.767128073,-3.75661521,-0.356302855,-0.351552549,-1.593839019,3.139362214,-1.707624523,0.882156511,1.402480249,0.126705178,-0.065740845,0.497859168,-0.209898032,-1.295145028,-1.528443962,0.342215887,1.069332275,-1.53624388,0.193822378,1.114181366,0.731270698,1.242677221,-0.383139208,-0.846354067,-0.611160165,0.040361884,0.01808813,0.050639565,615.0,0
234705,148074.0,-2.219218602,0.727831411,-5.458229947,5.924849847,3.932463824,-3.085984237,-1.677869988,0.86507461,-3.177260289,-3.419207384,3.693173942,-3.978439755,-1.718590875,-8.636297394,-0.242964821,1.174884173,2.134606357,2.594364833,-1.25758898,0.964771804,0.417471746,-0.817343384,-0.028752402,0.025722511,-0.825835343,-0.01308903,0.413291189,-0.131387346,0.0,1
230476,146344.0,-0.099723899,2.79541433,-6.423855582,3.247513015,-1.632290269,-2.766664931,-2.312222883,0.961014122,-1.896000965,-4.919348299,3.053654418,-5.297811402,-1.466029728,-7.035880051,1.997132372,-3.836188525,-2.5151828,-0.864578712,2.328926974,0.340898316,0.647714388,0.126575864,0.20395348,0.008494998,-0.174501151,0.575294798,0.152875891,-0.09817281,94.82,1
75002,55852.0,1.276139016,0.003503477,0.38581408,0.11366072,-0.666524676,-1.10404252,-0.059417038,-0.197108962,0.282481706,-0.123507966,-0.340747505,-0.053418419,-0.360179096,0.302468792,1.106554086,0.306843195,-0.287985125,-0.417849346,0.003907729,-0.088438763,-0.094457705,-0.287026208,0.033532332,0.427398926,0.238909323,0.949142807,-0.08437214,0.00468729,10.0,0
118888,75247.0,1.207699002,-0.029446329,0.083335727,1.016588729,0.306348669,1.069817206,-0.340983171,0.346312061,0.483600078,0.036959514,-0.289820478,0.32985872,-0.872439893,0.180832721,-0.71053088,-0.072474163,-0.40364256,0.196396733,0.403997147,-0.203500688,-0.081740311,-0.010275264,-0.254581528,-1.307436109,0.785385238,-0.173402013,0.043837839,-0.007741972,3.0,0
73857,55311.0,-6.15960693,1.468712923,-6.850888147,5.174706273,-2.986703924,-1.795054146,-6.545071526,2.621236138,-3.605870126,-8.122161075,6.029032563,-9.225855308,-1.546758631,-10.30933419,0.308062394,-7.787326221,-12.822177,-4.367677133,2.643984221,-0.289829586,1.061314182,0.125737469,0.589592332,-0.568730605,0.582824721,-0.042582645,0.951130233,0.158996024,0.83,1
154693,102619.0,-2.488362885,4.359019108,-7.77640985,5.36402677,-1.823877232,-2.445140136,-4.964220921,1.48489016,-2.947898858,-7.175349722,7.343652109,-10.17899554,2.142150631,-8.983052168,-0.473746033,-8.143342262,-9.7856772,-3.086519505,3.379713336,0.792274684,1.32567239,1.021226205,-0.266476205,-0.370880445,0.365535186,0.081372024,0.184983041,-0.211582456,1.0,1
167305,118603.0,-6.677211625,5.529299201,-7.193274565,6.08132108,-1.636070971,0.500609583,-4.640770208,-4.339839696,-0.950036405,0.566679814,4.315075916,-4.9382836,-1.105709737,-8.490812622,1.003625746,-1.949123261,-3.09301269,0.124087075,0.886746966,-1.118686755,5.563300664,-1.608271961,0.965321596,0.163717979,0.047530871,0.466164783,0.278546743,1.471988117,105.89,1
187175,127420.0,2.040345137,-0.263621247,-1.969177493,0.487984787,0.357428954,-0.819327646,0.346992634,-0.216377319,0.727351146,0.181571703,-1.61268165,-1.086282391,-2.481764437,0.883221975,-0.124062733,-0.343854992,-0.089574476,-0.362728278,0.273999828,-0.288801488,-0.059953961,-0.194040346,0.063665023,0.458735472,0.182225256,0.366715049,-0.111088627,-0.068872549,41.59,0
88876,62330.0,1.140864737,1.221317431,-1.45295546,2.067575058,0.854742052,-0.981222508,0.325713914,-0.037721407,0.113219372,-2.12697275,0.915947029,-0.468571538,-0.523377294,-4.861866581,0.421013354,0.866440625,4.082484884,1.196318152,-1.100763584,-0.067712041,-0.377597095,-0.79345966,-0.132333172,-0.331586269,0.664877857,-0.309312434,0.099941947,0.122988312,1.0,1
118924,75263.0,-2.778900348,2.429169524,0.130465548,-2.098345638,0.037122172,-0.454429066,0.589639254,-0.063859327,1.374708102,2.282147074,0.656153477,0.448644366,0.122230661,-0.519263516,-0.121706195,0.667561866,-1.291065159,0.18656153,-0.232097096,0.898636319,-0.151106695,-0.289605282,-0.081939119,-0.512068689,0.098774618,0.752007862,0.148766915,0.589323956,0.77,0
182117,125263.0,-2.558205558,-2.043347929,1.234707708,-2.052060986,-0.245762278,0.064384893,-0.771974787,0.857933187,-0.815586574,-0.464484755,-0.513366939,-0.576089612,-0.030055055,-0.244514454,-0.617269916,2.386389156,-0.676224816,0.185758224,0.372501507,1.064420405,0.502157113,0.339682722,0.060045101,-1.117709844,0.687452253,-0.1466657,0.108212871,-0.191715448,238.3,0
264269,161345.0,-4.151905877,-1.772046783,-1.853706532,0.178230149,1.049401646,-1.650875791,-0.641399276,0.774510846,0.751088164,-0.798877621,0.357269004,0.285894594,-1.40217483,-0.613074433,-0.695732073,0.816410957,1.020174677,0.773788362,0.254928997,-0.687903637,-0.475360449,-0.947464262,-1.729094271,-0.450158002,0.016972682,-0.064717667,0.77191649,-0.735947252,128.5,0
67412,52523.0,-1.369796114,0.489243206,2.23109415,1.024407898,-1.612126866,0.635691443,0.68158908,0.357263798,-0.243306433,-0.406797861,1.001660318,0.367956956,-0.676362459,0.100168719,0.259742019,0.18482163,-0.2198038,0.889401917,0.744781844,-0.036015102,0.084575348,0.404327433,0.127124069,0.51661898,0.208989098,-0.32002655,-0.184150749,-0.283025524,228.57,0
42936,41305.0,-12.98094256,6.720507771,-13.45563594,8.698610093,-11.47955178,-2.681518651,-14.01929076,8.218190513,-7.930899968,-12.6959474,5.589361632,-11.96086603,1.538670762,-9.887214067,0.633979218,-11.35024385,-21.71018765,-8.859451925,3.62971365,-0.84330262,2.549628235,-0.532227764,-0.235096474,0.673209169,0.226597972,-0.006167858,-1.185695506,-0.747361321,59.68,1
200671,133527.0,2.060109588,0.013607666,-1.074285845,0.382245499,0.012264921,-1.064991965,0.23623639,-0.361702901,0.392464064,0.035578287,-0.581996036,0.970693059,1.07903643,0.076408021,-0.017968802,-0.190524203,-0.314841962,-1.059186097,0.094152949,-0.16492798,-0.276749295,-0.60572921,0.326592007,-0.056250175,-0.269798243,0.202111365,-0.060975629,-0.059137027,1.29,0
44223,41851.0,-19.13973286,9.28684736,-20.1349921,7.81867331,-15.65220768,-1.668347707,-21.3404781,0.641899701,-8.550110327,-16.64962816,4.818152447,-9.445314783,1.317056293,-7.243460974,0.830910291,-9.53325705,-18.75064115,-8.092648773,3.326758275,0.427203431,-2.182691946,0.520543072,-0.760556415,0.662766638,-0.948454306,0.121795926,-3.381842929,-1.256523621,139.9,1
247393,153561.0,2.36181032,-1.465705364,-1.398283898,-1.724007284,-0.919201569,-0.300747,-1.181057886,-0.064161476,-0.911241301,1.631173519,-2.00796388,-2.070146078,-1.337552884,-0.072202158,0.081835122,-0.298626168,0.337787091,0.354801106,0.173819863,-0.513658188,-0.245476023,-0.302544954,0.195608216,-0.037649413,-0.113067313,-0.14430633,-0.009337776,-0.055908986,15.0,0
6329,7519.0,1.234235046,3.019740421,-4.304596885,4.73279513,3.624200831,-1.357745663,1.713444988,-0.496358487,-1.28285782,-2.447469255,2.101343865,-4.609628391,1.464377625,-6.079337193,-0.339237373,2.581850954,6.739384385,3.042493178,-2.721853122,0.009060836,-0.379068307,-0.704181032,-0.656804756,-1.632652957,1.488901448,0.566797273,-0.010016223,0.146792735,1.0,1
100119,67421.0,1.098172723,-0.145664234,1.138954639,1.099023932,-0.597978681,0.774639586,-0.773557257,0.415632348,0.695397974,-0.065949324,0.786271268,0.992227932,-0.306178824,-0.097349663,-0.214685631,0.09078747,-0.323279937,0.125974978,-0.153132901,-0.171648929,-0.010694612,0.171443182,-0.020364061,-0.305947778,0.347604585,-0.375193129,0.083626324,0.02003075,4.99,0
262208,160364.0,1.835535097,-0.592804681,-0.89741317,0.156335606,-0.077957606,0.176325608,-0.338534223,-0.062528979,1.178475941,-0.31049797,-1.151543585,0.979890525,1.793317053,-0.309027561,1.060487901,0.277171378,-0.975125711,0.387615086,-0.170329821,0.132308017,0.263977654,0.756628169,-0.035175032,0.071567581,0.044246968,-0.565973989,0.045657738,-0.010914968,115.0,0
44393,41927.0,-3.519209731,1.925104499,0.355023606,-1.148396395,0.896321919,-0.996401054,1.830292037,-1.228826848,2.005139136,2.849587732,-0.77523853,-0.821803456,-0.917837026,-1.11516225,-0.02627715,0.201928847,-1.615832609,-0.379745325,-1.724182893,0.036347959,-0.2919989,-0.08614609,-0.271407813,-0.17720345,0.550942678,-0.854000617,-1.444904732,0.386770511,12.65,0
25085,33513.0,1.291304039,-0.607150633,0.516462976,-0.76631956,-1.007609069,-0.444194372,-0.70437111,0.097925147,-0.962728931,0.770999319,1.75513736,-0.22490641,-0.923019438,0.316896693,0.421551198,1.063786282,0.394532653,-1.470086511,0.459196457,0.000237388,0.04150337,-0.067951814,0.133799315,0.182377054,0.14528371,-0.416936963,0.009512012,0.007951802,19.95,0
168802,119390.0,-0.497539833,1.254505658,-0.334756459,1.127170455,1.942733296,-1.010358138,1.692780576,-0.712392484,-0.364562705,0.135098764,0.032778994,0.042038347,0.505236896,-1.677917828,-0.142454536,-1.025088029,1.189916315,0.017077383,0.399950587,0.370154337,-0.101478443,0.538382471,-0.377320262,1.011069797,0.017391878,-0.480762799,0.313394272,-0.127553163,27.26,0
214471,139687.0,1.626665542,-1.35905517,-2.805648574,-0.340203362,0.10554178,-1.123992421,0.912665672,-0.618596238,-1.490449309,1.047619261,0.51832977,0.600870966,0.420421774,0.867244995,-1.021773076,-2.036197511,-0.131628303,1.125072911,-0.428281767,0.02991522,0.124745185,0.293603001,-0.415593712,-0.294802444,0.401074967,0.991147618,-0.179054137,-0.051046205,319.99,0
102445,68207.0,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1.0,1
243307,151880.0,1.93179399,-1.203631781,-0.465100021,-0.422097525,-0.834082436,0.515065703,-1.074884335,0.072866505,0.334210903,0.541188598,-1.551768923,0.535559012,1.797562744,-0.648090898,0.768076908,-0.953151378,-0.714326828,1.63595504,-0.876907229,-0.29104305,-0.285606926,-0.367181865,0.206914956,-0.050277682,-0.396812239,-0.429336703,0.067211385,-0.002385416,109.84,0
255756,157381.0,-2.454326766,-2.615735443,0.956299724,-0.144181388,2.695050159,-0.009105176,-1.230388604,0.563206753,0.427349973,-0.563845994,-0.170308071,0.653576827,0.915914899,-0.26721396,1.420580431,-0.357564435,0.059317588,-1.236758172,-1.701914253,0.227237576,0.402211137,0.885832444,0.496097181,-0.214972179,-0.086745628,0.598343579,-0.300551719,0.462869744,95.0,0
194777,130752.0,1.827272886,-0.986408673,-0.52909215,0.262108694,-0.208105112,1.593784803,-1.120519999,0.539910653,-0.387537666,1.026771793,0.641135642,0.573315875,0.018401346,0.227691796,0.774224081,-1.4497032,-0.155489584,0.739237427,-1.896295229,-0.627037127,-0.358177867,-0.547806723,0.392703289,-1.757015741,-0.696472451,-0.81560047,0.114422917,-0.036593545,64.0,0
196347,131466.0,2.069345573,-1.962092252,-0.352834352,-1.700763356,-1.55010883,0.653987046,-1.841508864,0.234614484,-0.828946174,1.587943448,0.041509418,-0.1094975,0.886451274,-0.811078782,-0.547957476,0.30513303,-0.190961792,0.997907881,0.179258816,-0.166271593,-0.083590726,0.062469759,0.211314645,0.070484881,-0.499623482,-0.27003093,0.041818024,-0.023092904,104.0,0
200211,133338.0,-0.836826871,0.197550527,1.425084007,-0.814606746,0.781292575,1.564699592,-0.067812139,0.709666117,0.456200011,-0.821111322,-0.437617641,0.017672027,-0.497412963,-0.14623189,1.097929217,-0.991495602,0.659795036,-1.67061474,-1.842307714,-0.03573983,0.340147307,1.293174766,-0.119527146,-1.408161556,-0.373323479,0.768921777,0.398510082,0.183081829,22.29,0
182876,125576.0,-2.833990639,-2.569728815,-2.669957467,0.158547981,-2.421624532,3.050390363,5.404583801,0.261562961,-1.093080369,-1.879043302,0.503309695,0.514328774,-0.124458084,1.12508949,-0.314698503,-1.121949836,0.411178245,-0.466556887,-0.301760169,2.779822528,0.991815143,0.725213486,2.97139144,-1.767703827,0.356751479,-0.145444267,-0.143444695,0.249750289,1361.0,0
137389,82139.0,-7.841912125,7.413517008,-3.061013556,-1.257357294,-1.091695432,-1.4267061,1.066598836,-0.193347092,6.516777914,12.16188953,2.39225216,0.759558864,-0.270126858,-2.450359949,0.579958246,-1.476558919,-0.942218674,-0.338775141,-0.461600215,4.90820143,-1.086306499,0.163326417,0.342240212,0.397669951,0.894388358,-0.509664898,2.401126943,0.361174853,0.89,0
40296,40177.0,1.212949343,0.323117286,-0.277960738,0.874072276,0.35454882,-0.234070837,0.299001426,0.005940947,-0.373328029,0.199026578,1.099796479,0.367482102,-1.017573996,0.961602278,0.363567682,-0.171979951,-0.348995512,-0.098171952,-0.191709872,-0.22678408,0.049697897,0.153751458,-0.157322923,-0.313694673,0.76074638,-0.260615975,-0.002052325,-0.008002485,1.79,0
91501,63495.0,-0.023895779,0.634131485,-0.75086358,0.019072364,2.009337458,4.091406714,-1.353339463,-1.777616357,-0.778159473,-0.618710878,-0.215483925,0.149805561,-0.208255626,0.973401959,1.406345479,0.417388213,-0.619599799,0.432587526,0.398259656,0.874117725,-1.312879917,-0.031823407,-0.11367438,0.985308195,0.859537248,-0.311060542,0.107931331,0.257972017,62.48,0
205470,135760.0,2.065922013,-2.034246467,-0.083831654,-1.544854399,-2.141944763,-0.046136369,-1.943327949,0.231193003,-0.582600652,1.69203021,0.058796314,-1.122349161,-1.231695763,-0.311048231,-0.122584832,0.402635061,-0.029091938,1.209932273,-0.033272579,-0.363433651,-0.044295296,0.112814392,0.24636068,-0.413023769,-0.638273761,-0.231725821,0.035420764,-0.033073683,89.84,0
158658,111606.0,-4.791509057,1.722432109,-1.758025898,-1.130200261,0.059028692,0.446349952,0.281555145,-0.026571493,2.830556209,3.076236837,0.400805485,-0.046133707,-0.17177414,-2.402189046,0.066717236,1.106788348,-0.38212807,1.310576795,-0.193340797,-0.286977448,-0.235020037,0.867811898,0.248562807,-0.260345033,-0.275759286,0.43425444,-0.634969397,1.315454134,64.1,0
230470,146343.0,0.191696524,1.037995804,-0.675386173,-0.697475607,1.241276488,-0.450940778,0.993257667,-0.086428213,-0.046503719,-0.844321352,-1.228103483,-0.186799682,0.399568437,-1.111750814,-0.22199123,0.509972709,0.112231717,-0.03579106,0.015096721,0.062503092,-0.380295701,-0.932321586,0.016710038,-0.064150317,-0.323382458,0.151724911,0.222556178,0.078434301,5.85,0
250983,155154.0,2.06249345,0.057383829,-2.482009662,0.420969101,0.641530303,-1.767742404,1.041063475,-0.621563207,0.218748051,0.079204543,-0.961103537,-0.27294315,-1.197956832,1.101748963,0.0358219,-1.029740853,-0.008828176,-0.467698657,0.042355786,-0.270953866,0.304705177,0.985913597,-0.241990507,-0.028601222,0.775749878,0.129257938,-0.086848673,-0.08233575,40.0,0
60033,49125.0,1.170686224,0.083758646,0.466278465,0.913911105,-0.093123328,0.42758836,-0.372726903,0.312776807,0.129610439,0.188107405,0.707980369,0.025212249,-1.341491233,0.695830795,0.890825866,0.588590293,-0.703942987,0.247762788,-0.221214803,-0.22607819,-0.176120706,-0.584725605,0.066050763,-0.746666959,0.232641206,-0.547740351,0.038059517,0.010994977,3.9,0
